ensemble,epsilon,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
correlated,6.0,0.7,0.9,4,0,6,0.0012315270935960591,0.0006157635467980296,76.8557303455442,40.16743576080513,8,406
correlated,6.0,0.7,0.9,4,0,8,0.0012315270935960591,0.0006157635467980296,105.72261289123531,48.983082998163226,8,406
correlated,6.0,0.7,0.9,4,0,11,0.0006157635467980296,0.00046182266009852225,170.50396001895047,78.27985602931145,8,406
correlated,6.0,0.7,0.9,4,0,15,0.0009236453201970443,0.0005772783251231529,238.49504596961472,98.19598089137929,8,406
correlated,6.0,0.7,0.9,4,0,22,0.0003078817733990148,0.000269396551724138,434.6001484087338,137.41282498894205,8,406
correlated,6.0,0.7,0.9,4,0,30,0.0003078817733990148,0.000269396551724138,636.0798380002386,190.27710056787865,8,406
correlated,6.0,0.7,0.9,4,0,43,0.0006157635467980296,0.00046182266009852225,1026.1784032251248,249.65617826046991,8,406
correlated,6.0,0.7,0.9,4,0,60,0.0,0.0,1616.1059378170664,403.81622417971437,8,406
correlated,6.0,0.7,0.9,4,0,84,0.0,0.0,2165.427049259948,634.1642365499237,8,406
correlated,6.0,0.7,0.9,4,0,119,0.0,0.0,2844.500695459925,993.5439167220051,8,406
correlated,6.0,0.7,0.9,4,0,167,0.0,0.0,3828.554557392459,1352.392565050599,8,406
correlated,6.0,0.7,0.9,4,0,235,0.0,0.0,4376.651661196372,1762.4890693033115,8,406
correlated,6.0,0.7,0.9,4,0,330,0.0,0.0,4958.052031068656,1710.8594188944155,8,406
correlated,6.0,0.7,0.9,4,0,464,0.0,0.0,5586.426687360559,1851.2288459464303,8,406
correlated,6.0,0.7,0.9,4,0,653,0.0003078817733990148,0.000269396551724138,6181.9303978856315,2436.0190858134274,8,406
correlated,6.0,0.7,0.9,4,0,918,0.0003078817733990148,0.000269396551724138,6717.683323256981,2871.957308543689,8,406
correlated,6.0,0.7,0.9,4,0,1292,0.0,0.0,6842.977940137222,2836.067435603037,8,406
correlated,6.0,0.7,0.9,4,0,1817,0.0,0.0,7063.21277920631,2860.768948560658,8,406
correlated,6.0,0.7,0.9,4,0,2555,0.0003078817733990148,0.000269396551724138,7538.767911300687,3027.8378910002552,8,406
correlated,6.0,0.7,0.9,4,0,3594,0.0003078817733990148,0.000269396551724138,8066.57944605397,3109.033869583034,8,406
correlated,6.0,0.7,0.9,4,0,5055,0.0003078817733990148,0.000269396551724138,8436.509509658297,3061.3824488626396,8,406
correlated,6.0,0.7,0.9,4,0,7110,0.0003078817733990148,0.000269396551724138,8667.226027291446,3059.3472357388714,8,406
correlated,6.0,0.7,0.9,4,0,10000,0.0006157635467980296,0.001077586206896552,9656.777890289366,3737.255614613954,8,406
correlated,6.0,0.7,0.9,4,100,1,0.01108374384236453,0.0030788177339901644,4.784337659628493,2.4512084942232657,8,406
correlated,6.0,0.7,0.9,4,100,2,0.010467980295566502,0.0016933497536945877,8.921789977209373,3.448168739538796,8,406
correlated,6.0,0.7,0.9,4,100,3,0.009852216748768473,0.0012315270935960492,13.943012983798376,7.2914760109690295,8,406
correlated,6.0,0.7,0.9,4,100,4,0.008928571428571428,0.0018088054187192113,18.476144668458982,8.51869635125568,8,406
correlated,6.0,0.7,0.9,4,100,6,0.00923645320197044,0.0035406403940886864,25.61525597827526,16.097760423583022,8,406
correlated,6.0,0.7,0.9,4,100,8,0.0083128078817734,0.0018088054187192057,33.97189025815111,21.934635161473917,8,406
correlated,6.0,0.7,0.9,4,100,11,0.008928571428571428,0.0036560960591132986,50.6106908847486,27.904789178281813,8,406
correlated,6.0,0.7,0.9,4,100,15,0.008312807881773398,0.005503386699507397,71.11677937374547,32.33333379846459,8,406
correlated,6.0,0.7,0.9,4,100,22,0.007697044334975369,0.0033482142857142933,100.08626455625775,40.86320526650857,8,406
correlated,6.0,0.7,0.9,4,100,30,0.007389162561576354,0.003078817733990148,146.1299628089169,56.60284355898755,8,406
correlated,6.0,0.7,0.9,4,100,43,0.007081280788177339,0.0033482142857142907,223.07670017162272,104.75046713122812,8,406
correlated,6.0,0.7,0.9,4,100,60,0.007389162561576354,0.008620689655172415,343.3797126608043,147.49983780771893,8,406
correlated,6.0,0.7,0.9,4,100,84,0.00708128078817734,0.0021166871921182275,436.8533043107969,221.2215640265401,8,406
correlated,6.0,0.7,0.9,4,100,119,0.007389162561576354,0.0036945812807881754,554.2460893472276,245.796951817395,8,406
correlated,6.0,0.7,0.9,4,100,167,0.00708128078817734,0.0015009236453202004,736.162786628838,293.96595491308807,8,406
correlated,6.0,0.7,0.9,4,100,235,0.005233990147783251,0.002116687192118225,907.3416705565726,349.4189877007065,8,406
correlated,6.0,0.7,0.9,4,100,330,0.005541871921182266,0.002924876847290637,1149.7472902514935,427.0323959095884,8,406
correlated,6.0,0.7,0.9,4,100,464,0.006157635467980295,0.0036945812807881754,1344.0992335009307,664.8869813188197,8,406
correlated,6.0,0.7,0.9,4,100,653,0.006157635467980295,0.003078817733990148,1652.6876965540844,789.4104966896346,8,406
correlated,6.0,0.7,0.9,4,100,918,0.005541871921182266,0.0023091133004926124,1886.2089176526106,975.8505064394999,8,406
correlated,6.0,0.7,0.9,4,100,1292,0.005233990147783251,0.002732450738916255,1969.1349556566279,1006.6720651880563,8,406
correlated,6.0,0.7,0.9,4,100,1817,0.005541871921182266,0.002924876847290637,2090.48338598029,1042.713667211321,8,406
correlated,6.0,0.7,0.9,4,100,2555,0.005541871921182265,0.0010775862068965547,2362.367468164737,1146.6708984141378,8,406
correlated,6.0,0.7,0.9,4,100,3594,0.004926108374384236,0.00492610837438424,2694.1017263102844,1276.664007131939,8,406
correlated,6.0,0.7,0.9,4,100,5055,0.00523399014778325,0.0027324507389162593,2970.291315262294,1313.1496672367002,8,406
correlated,6.0,0.7,0.9,4,100,7110,0.005233990147783252,0.00026939655172413457,3143.5364224495647,1286.4492302826222,8,406
correlated,6.0,0.7,0.9,4,100,10000,0.0049261083743842365,0.003078817733990145,3834.7163879377977,1901.2399265937024,8,406
correlated,6.0,0.7,0.9,4,300,1,0.043103448275862065,0.09913793103448285,2.662869110895803,2.1124047993657946,8,406
correlated,6.0,0.7,0.9,4,300,2,0.040332512315270935,0.09909944581280779,4.2244259200832674,2.876886277612313,8,406
correlated,6.0,0.7,0.9,4,300,3,0.03786945812807882,0.07631619458128062,6.960559830732256,5.556576951605132,8,406
correlated,6.0,0.7,0.9,4,300,4,0.03694581280788177,0.06650246305418733,9.661934408352725,7.276507445607757,8,406
correlated,6.0,0.7,0.9,4,300,6,0.03633004926108374,0.0681958128078819,12.685139760833389,8.079070651244901,8,406
correlated,6.0,0.7,0.9,4,300,8,0.03571428571428571,0.08251231527093598,15.57781933906559,9.779037386791904,8,406
correlated,6.0,0.7,0.9,4,300,11,0.035098522167487683,0.06696428571428567,20.88554695222689,14.37249816356287,8,406
correlated,6.0,0.7,0.9,4,300,15,0.03602216748768473,0.07816348522167496,28.539461204962603,23.35516336493675,8,406
correlated,6.0,0.7,0.9,4,300,22,0.03479064039408867,0.06307727832512315,38.22662412799396,30.282654010468494,8,406
correlated,6.0,0.7,0.9,4,300,30,0.035098522167487683,0.06326970443349754,47.26960363133865,31.80027815256881,8,406
correlated,6.0,0.7,0.9,4,300,43,0.03171182266009852,0.051993534482758674,65.2178412214188,41.4483983618135,8,406
correlated,6.0,0.7,0.9,4,300,60,0.031711822660098525,0.07108220443349744,84.14519974556359,52.26270491343743,8,406
correlated,6.0,0.7,0.9,4,300,84,0.030788177339901482,0.05726600985221678,109.22400566875842,57.229028310737235,8,406
correlated,6.0,0.7,0.9,4,300,119,0.027401477832512317,0.05507235221674874,141.23295543136842,76.15416025876222,8,406
correlated,6.0,0.7,0.9,4,300,167,0.030480295566502464,0.06338516009852208,196.83896540416225,120.03722364765551,8,406
correlated,6.0,0.7,0.9,4,300,235,0.02832512315270936,0.06403940886699515,246.4262424951636,135.96991898610756,8,406
correlated,6.0,0.7,0.9,4,300,330,0.02832512315270936,0.07327586206896557,327.95875155197825,169.3619382281266,8,406
correlated,6.0,0.7,0.9,4,300,464,0.027093596059113302,0.06773399014778324,407.3849607976903,216.66700025865777,8,406
correlated,6.0,0.7,0.9,4,300,653,0.024938423645320198,0.06615609605911331,472.37300364486805,270.9397321444687,8,406
correlated,6.0,0.7,0.9,4,300,918,0.024938423645320198,0.06923491379310343,543.2896093691039,292.3553628272513,8,406
correlated,6.0,0.7,0.9,4,300,1292,0.023706896551724137,0.041833435960591185,648.4068819850568,352.2786647551005,8,406
correlated,6.0,0.7,0.9,4,300,1817,0.02278325123152709,0.0417179802955666,698.7334584784223,386.33585149289684,8,406
correlated,6.0,0.7,0.9,4,300,2555,0.023091133004926108,0.02890240147783255,797.7506767549165,448.3722783142494,8,406
correlated,6.0,0.7,0.9,4,300,3594,0.022167487684729068,0.04002463054187182,1011.9754952223034,547.750709365453,8,406
correlated,6.0,0.7,0.9,4,300,5055,0.022167487684729065,0.02832512315270936,1158.0535527829115,657.7026810007399,8,406
correlated,6.0,0.7,0.9,4,300,7110,0.020628078817733993,0.03074969211822657,1342.995339808271,803.6960670073511,8,406
correlated,6.0,0.7,0.9,4,300,10000,0.022783251231527094,0.036176108374384223,1895.4084359753642,1839.6677386348308,8,406
correlated,6.0,0.7,0.9,4,1000,1,0.1019088669950739,0.5640009236453194,0.8433959179062025,1.0235030935018947,8,406
correlated,6.0,0.7,0.9,4,1000,2,0.10067733990147783,0.5593826970443356,1.7083586064689347,2.33687149183319,8,406
correlated,6.0,0.7,0.9,4,1000,3,0.09975369458128078,0.549261083743844,2.6883569438647745,4.007501248943007,8,406
correlated,6.0,0.7,0.9,4,1000,4,0.09883004926108374,0.5482989532019705,3.265657982482729,4.324945404659491,8,406
correlated,6.0,0.7,0.9,4,1000,6,0.09913793103448276,0.5515701970443347,3.9493133396901015,4.553672833908332,8,406
correlated,6.0,0.7,0.9,4,1000,8,0.09759852216748768,0.5621536330049267,5.325334491453898,6.510445823240099,8,406
correlated,6.0,0.7,0.9,4,1000,11,0.09667487684729065,0.5879002463054188,6.477387582924885,6.858502144272931,8,406
correlated,6.0,0.7,0.9,4,1000,15,0.09636699507389163,0.631427032019705,8.990267014513746,10.444885285273116,8,406
correlated,6.0,0.7,0.9,4,1000,22,0.09390394088669952,0.5261314655172397,13.641457358959597,16.08156048493633,8,406
correlated,6.0,0.7,0.9,4,1000,30,0.0917487684729064,0.4782943349753695,18.123354607997292,22.39553153799656,8,406
correlated,6.0,0.7,0.9,4,1000,43,0.08866995073891627,0.5209359605911321,24.81892828451739,30.539779650966892,8,406
correlated,6.0,0.7,0.9,4,1000,60,0.08651477832512317,0.45839747536945724,24.85347467581637,24.41886756739443,8,406
correlated,6.0,0.7,0.9,4,1000,84,0.0874384236453202,0.4168719211822654,40.713329182261546,47.21992923843489,8,406
correlated,6.0,0.7,0.9,4,1000,119,0.08682266009852217,0.4438115763546792,47.121241350196684,51.962194508390255,8,406
correlated,6.0,0.7,0.9,4,1000,167,0.08559113300492611,0.4764470443349747,54.972934512547084,56.16599844190534,8,406
correlated,6.0,0.7,0.9,4,1000,235,0.0812807881773399,0.5098522167487681,66.55538227856037,80.19513194052769,8,406
correlated,6.0,0.7,0.9,4,1000,330,0.0772783251231527,0.3681881157635474,97.71761484455453,137.23212694666205,8,406
correlated,6.0,0.7,0.9,4,1000,464,0.07758620689655171,0.27770935960591175,124.78060405236566,177.89915251948176,8,406
correlated,6.0,0.7,0.9,4,1000,653,0.07419950738916256,0.42206742610837467,126.0022765058383,171.1315824759697,8,406
correlated,6.0,0.7,0.9,4,1000,918,0.07142857142857142,0.3066502463054191,130.20770778069846,145.77042187136402,8,406
correlated,6.0,0.7,0.9,4,1000,1292,0.06681034482758622,0.23302801724137912,168.94256298869638,163.62624933352282,8,406
correlated,6.0,0.7,0.9,4,1000,1817,0.06465517241379311,0.2350677339901473,237.5362191059356,209.2380823735713,8,406
correlated,6.0,0.7,0.9,4,1000,2555,0.05972906403940886,0.16363916256157643,361.85486543046585,344.8442693129319,8,406
correlated,6.0,0.7,0.9,4,1000,3594,0.06034482758620689,0.19027093596059158,418.3869154415309,366.51075073339723,8,406
correlated,6.0,0.7,0.9,4,1000,5055,0.06065270935960592,0.25427185960591087,583.6233312835911,584.7058968278981,8,406
correlated,6.0,0.7,0.9,4,1000,7110,0.057881773399014784,0.17179802955665005,739.4094625514044,802.4076771408887,8,406
correlated,6.0,0.7,0.9,4,1000,10000,0.05603448275862069,0.21967364532019712,1235.85281365042,1915.2389297697944,8,406
correlated,6.0,0.7,0.9,4,3000,1,0.146243842364532,0.6483605295566526,0.3765612572473791,0.4883783169216266,8,406
correlated,6.0,0.7,0.9,4,3000,2,0.14439655172413796,0.6575969827586173,0.5655314844707421,0.9097382478225188,8,406
correlated,6.0,0.7,0.9,4,3000,3,0.14285714285714288,0.6939655172413762,0.9179089555110791,1.3720547756798451,8,406
correlated,6.0,0.7,0.9,4,3000,4,0.14162561576354682,0.7099753694581249,1.129246320048133,1.551254067753364,8,406
correlated,6.0,0.7,0.9,4,3000,6,0.1394704433497537,0.7382620073891624,2.0097793004350915,3.550350775171037,8,406
correlated,6.0,0.7,0.9,4,3000,8,0.1394704433497537,0.6736068349753687,2.374341810448699,3.6482076477334124,8,406
correlated,6.0,0.7,0.9,4,3000,11,0.13885467980295568,0.722252155172411,2.865601477769842,4.533226650264741,8,406
correlated,6.0,0.7,0.9,4,3000,15,0.13854679802955666,0.6765701970443332,2.702970088586552,3.252358955153126,8,406
correlated,6.0,0.7,0.9,4,3000,22,0.13362068965517243,0.7092056650246298,3.8208730599219014,4.934756001356603,8,406
correlated,6.0,0.7,0.9,4,3000,30,0.1330049261083744,0.6711822660098509,6.969310939902176,10.106372677043296,8,406
correlated,6.0,0.7,0.9,4,3000,43,0.13054187192118227,0.7333743842364525,10.547413463196028,13.043927951568719,8,406
correlated,6.0,0.7,0.9,4,3000,60,0.12807881773399016,0.7444581280788168,12.109906579767353,17.245338503211247,8,406
correlated,6.0,0.7,0.9,4,3000,84,0.12530788177339902,0.6825354064039407,15.190890567065695,21.55296163122486,8,406
correlated,6.0,0.7,0.9,4,3000,119,0.12315270935960591,0.6490147783251221,19.59507628417336,34.452522415589314,8,406
correlated,6.0,0.7,0.9,4,3000,167,0.11853448275862069,0.6511314655172417,17.212202438780693,24.973407675688474,8,406
correlated,6.0,0.7,0.9,4,3000,235,0.11853448275862069,0.6819196428571441,23.65945279148875,35.46003400740388,8,406
correlated,6.0,0.7,0.9,4,3000,330,0.11637931034482758,0.6119150246305416,31.971756031939684,55.15502245040155,8,406
correlated,6.0,0.7,0.9,4,3000,464,0.11360837438423645,0.5920181650246308,52.089522526581575,86.2559552979872,8,406
correlated,6.0,0.7,0.9,4,3000,653,0.1126847290640394,0.7344519704433522,57.60136832570196,82.10044747378444,8,406
correlated,6.0,0.7,0.9,4,3000,918,0.10714285714285714,0.6644088669950741,82.49816312595844,113.01324834741823,8,406
correlated,6.0,0.7,0.9,4,3000,1292,0.09975369458128079,0.44889162561576357,70.80398402163817,61.77299881682927,8,406
correlated,6.0,0.7,0.9,4,3000,1817,0.10160098522167488,0.5835899014778326,128.27083289451673,181.37692230221913,8,406
correlated,6.0,0.7,0.9,4,3000,2555,0.09944581280788178,0.47533097290640425,168.64994453219427,203.15037184116818,8,406
correlated,6.0,0.7,0.9,4,3000,3594,0.08866995073891626,0.31896551724137884,198.16554639953583,280.6714936907114,8,406
correlated,6.0,0.7,0.9,4,3000,5055,0.08713054187192118,0.3213900862068963,281.417531814602,390.72093539959553,8,406
correlated,6.0,0.7,0.9,4,3000,7110,0.08343596059113301,0.34263392857142844,584.6330268246529,1155.21757626337,8,406
correlated,6.0,0.7,0.9,4,3000,10000,0.08220443349753694,0.36264624384236555,737.2976028232629,1515.0415140044777,8,406
correlated,6.0,0.7,0.9,4,10000,1,0.1939655172413793,0.2763238916256162,0.08326977083354524,0.12883019882863064,8,406
correlated,6.0,0.7,0.9,4,10000,2,0.19334975369458127,0.27894088669951095,0.10116244560432323,0.1411351514977551,8,406
correlated,6.0,0.7,0.9,4,10000,3,0.19273399014778325,0.2572352216748761,0.12009959069065262,0.16327864942310386,8,406
correlated,6.0,0.7,0.9,4,10000,4,0.19119458128078817,0.277055110837437,0.15237870179812146,0.21183487976215024,8,406
correlated,6.0,0.7,0.9,4,10000,6,0.19088669950738918,0.26970443349753076,0.2086505327389919,0.30698302657536564,8,406
correlated,6.0,0.7,0.9,4,10000,8,0.19119458128078817,0.2555033866995076,0.2435340923435938,0.21297969372562353,8,406
correlated,6.0,0.7,0.9,4,10000,11,0.18934729064039407,0.2570427955665062,0.3436762751575252,0.3321337529005644,8,406
correlated,6.0,0.7,0.9,4,10000,15,0.1902709359605911,0.2399938423645343,0.3604518256269473,0.2771813797204705,8,406
correlated,6.0,0.7,0.9,4,10000,22,0.18842364532019706,0.2567733990147765,0.4711720674941148,0.3703314477510126,8,406
correlated,6.0,0.7,0.9,4,10000,30,0.18842364532019706,0.25800492610837256,0.6929935710096291,0.7302781996547464,8,406
correlated,6.0,0.7,0.9,4,10000,43,0.18719211822660098,0.25123152709359575,0.7397008055189765,0.9500354551219761,8,406
correlated,6.0,0.7,0.9,4,10000,60,0.1831896551724138,0.28998614532019407,1.082769210971537,1.07244941936682,8,406
correlated,6.0,0.7,0.9,4,10000,84,0.1791871921182266,0.2399938423645343,0.9340453923587041,0.6330244820996515,8,406
correlated,6.0,0.7,0.9,4,10000,119,0.17580049261083744,0.2604294950738904,1.2334932340643425,1.2536528410637942,8,406
correlated,6.0,0.7,0.9,4,10000,167,0.17210591133004927,0.2601216133004921,2.1372738339068995,2.218073444492196,8,406
correlated,6.0,0.7,0.9,4,10000,235,0.16964285714285715,0.23549107142857123,2.1428572543897735,1.579361746825644,8,406
correlated,6.0,0.7,0.9,4,10000,330,0.17149014778325122,0.2265625000000006,3.076590190603929,3.966673726152196,8,406
correlated,6.0,0.7,0.9,4,10000,464,0.1647167487684729,0.3050723522167491,4.03125623250146,5.248832520946192,8,406
correlated,6.0,0.7,0.9,4,10000,653,0.16133004926108374,0.2740147783251254,4.9664878431139154,5.5126211521827875,8,406
correlated,6.0,0.7,0.9,4,10000,918,0.15578817733990147,0.35452586206896636,7.372600026166312,10.42736125373015,8,406
correlated,6.0,0.7,0.9,4,10000,1292,0.1527093596059113,0.2573891625615802,7.94639815579378,10.544626807494119,8,406
correlated,6.0,0.7,0.9,4,10000,1817,0.14932266009852216,0.20254772167487775,16.432800271372432,32.16458587181522,8,406
correlated,6.0,0.7,0.9,4,10000,2555,0.14778325123152708,0.25184729064039657,20.62072467698793,46.44014900579123,8,406
correlated,6.0,0.7,0.9,4,10000,3594,0.14254926108374386,0.2712053571428551,21.483413900398865,44.166685776952086,8,406
correlated,6.0,0.7,0.9,4,10000,5055,0.14070197044334976,0.31985067733990163,24.92263223196762,52.489958426063794,8,406
correlated,6.0,0.7,0.9,4,10000,7110,0.13177339901477833,0.360837438423645,29.010104440135752,60.99527548322802,8,406
correlated,6.0,0.7,0.9,4,10000,10000,0.1290024630541872,0.3164639778325118,31.075348907366383,66.47304308366611,8,406
correlated,6.0,0.7,0.9,5,0,1,0.0018472906403940886,0.002309113300492611,8.916062394591698,3.145129047430972,8,406
correlated,6.0,0.7,0.9,5,0,2,0.001539408866995074,0.002424568965517241,17.49620666082471,7.36382914917615,8,406
correlated,6.0,0.7,0.9,5,0,3,0.0018472906403940886,0.002309113300492611,25.541044284178472,10.657653934263843,8,406
correlated,6.0,0.7,0.9,5,0,4,0.0018472906403940886,0.002309113300492611,38.967951174952226,16.99287532678082,8,406
correlated,6.0,0.7,0.9,5,0,6,0.0018472906403940886,0.0016933497536945814,67.18034777988066,25.34940675388104,8,406
correlated,6.0,0.7,0.9,5,0,8,0.001539408866995074,0.0011930418719211825,95.14282527880599,28.464280516943735,8,406
correlated,6.0,0.7,0.9,5,0,11,0.0009236453201970443,0.0005772783251231529,150.81125340897023,53.98617158307856,8,406
correlated,6.0,0.7,0.9,5,0,15,0.0009236453201970443,0.0011930418719211823,222.739028791411,76.76653666937757,8,406
correlated,6.0,0.7,0.9,5,0,22,0.0009236453201970443,0.0011930418719211823,367.06503756442254,115.26409680061785,8,406
correlated,6.0,0.7,0.9,5,0,30,0.0003078817733990148,0.000269396551724138,570.1068824865132,197.8058444439295,8,406
correlated,6.0,0.7,0.9,5,0,43,0.0003078817733990148,0.000269396551724138,869.0520322216411,279.38324191443974,8,406
correlated,6.0,0.7,0.9,5,0,60,0.0006157635467980296,0.00046182266009852225,1326.3195769627196,329.30090365243353,8,406
correlated,6.0,0.7,0.9,5,0,84,0.0009236453201970443,0.0005772783251231529,1819.666942812596,482.88603425623216,8,406
correlated,6.0,0.7,0.9,5,0,119,0.0006157635467980296,0.00046182266009852225,2575.747531064111,646.1880687801316,8,406
correlated,6.0,0.7,0.9,5,0,167,0.0006157635467980296,0.00046182266009852225,3205.045055960366,956.6469948782059,8,406
correlated,6.0,0.7,0.9,5,0,235,0.0006157635467980296,0.00046182266009852225,3795.0525068163297,1214.4900120473385,8,406
correlated,6.0,0.7,0.9,5,0,330,0.0006157635467980296,0.00046182266009852225,4344.560737961587,1264.1282850203088,8,406
correlated,6.0,0.7,0.9,5,0,464,0.0012315270935960591,0.0006157635467980296,5034.93735922454,1570.5614384123407,8,406
correlated,6.0,0.7,0.9,5,0,653,0.0012315270935960591,0.0006157635467980296,5560.648730491368,1549.9781908339564,8,406
correlated,6.0,0.7,0.9,5,0,918,0.0012315270935960591,0.0006157635467980296,6020.692074720402,1651.4322763734924,8,406
correlated,6.0,0.7,0.9,5,0,1292,0.0009236453201970443,0.0005772783251231529,6635.4258968195845,2244.5197471239626,8,406
correlated,6.0,0.7,0.9,5,0,1817,0.0012315270935960591,0.0006157635467980296,7252.489765817773,2361.2758516093777,8,406
correlated,6.0,0.7,0.9,5,0,2555,0.0009236453201970443,0.0005772783251231529,7639.570714888045,2581.702678816379,8,406
correlated,6.0,0.7,0.9,5,0,3594,0.0012315270935960591,0.0006157635467980296,7833.747971978371,2672.3025585067157,8,406
correlated,6.0,0.7,0.9,5,0,5055,0.0006157635467980296,0.00046182266009852225,7854.812112766439,2689.7033162090174,8,406
correlated,6.0,0.7,0.9,5,0,7110,0.0009236453201970443,0.0005772783251231529,7921.509678386845,2700.5749199167026,8,406
correlated,6.0,0.7,0.9,5,0,10000,0.0006157635467980296,0.00046182266009852225,7916.48530620559,2684.7943586964875,8,406
correlated,6.0,0.7,0.9,5,100,1,0.025554187192118227,0.16744919950738915,4.093060095765493,2.7824146567128505,8,406
correlated,6.0,0.7,0.9,5,100,2,0.024014778325123155,0.16794950738916253,6.9525194416123135,3.4982134638700844,8,406
correlated,6.0,0.7,0.9,5,100,3,0.024014778325123155,0.1611761083743842,10.120508448385632,4.113248478427845,8,406
correlated,6.0,0.7,0.9,5,100,4,0.02432266009852217,0.14989993842364524,16.20909395517635,11.110259691463613,8,406
correlated,6.0,0.7,0.9,5,100,6,0.024014778325123155,0.15193965517241376,21.62310372764175,11.913473372980297,8,406
correlated,6.0,0.7,0.9,5,100,8,0.023091133004926108,0.14959205665024633,29.96200990682043,14.679939387771359,8,406
correlated,6.0,0.7,0.9,5,100,11,0.021551724137931036,0.15255541871921177,40.30643377437945,21.4715067882328,8,406
correlated,6.0,0.7,0.9,5,100,15,0.020628078817733993,0.1305033866995073,52.146592112408115,24.277018949927804,8,406
correlated,6.0,0.7,0.9,5,100,22,0.02124384236453202,0.13666102216748768,69.5269478211561,23.279843907150383,8,406
correlated,6.0,0.7,0.9,5,100,30,0.021551724137931036,0.1580972906403941,93.58587087810824,24.123324161266325,8,406
correlated,6.0,0.7,0.9,5,100,43,0.020320197044334975,0.1310036945812808,140.8477457611397,50.818010223898,8,406
correlated,6.0,0.7,0.9,5,100,60,0.01908866995073891,0.12669334975369467,204.21537194308192,77.80513635974108,8,406
correlated,6.0,0.7,0.9,5,100,84,0.0166256157635468,0.10822044334975371,295.0767641845938,115.60406901307185,8,406
correlated,6.0,0.7,0.9,5,100,119,0.01539408866995074,0.09282635467980296,414.392078909207,180.03533645836325,8,406
correlated,6.0,0.7,0.9,5,100,167,0.01785714285714286,0.09097906403940881,542.0145121541503,194.76219925353357,8,406
correlated,6.0,0.7,0.9,5,100,235,0.01600985221674877,0.08497536945812806,720.656952482346,263.260450443962,8,406
correlated,6.0,0.7,0.9,5,100,330,0.014470443349753694,0.07662407635467981,979.9703025635042,306.5471117579024,8,406
correlated,6.0,0.7,0.9,5,100,464,0.01416256157635468,0.05280172413793106,1179.7868149812189,372.10904863719,8,406
correlated,6.0,0.7,0.9,5,100,653,0.014778325123152709,0.05911330049261083,1424.6717519345036,504.22186714425726,8,406
correlated,6.0,0.7,0.9,5,100,918,0.015701970443349755,0.05969057881773395,1676.2165041772519,613.5687257885832,8,406
correlated,6.0,0.7,0.9,5,100,1292,0.015086206896551723,0.05630387931034485,2069.916961661053,956.5685626103249,8,406
correlated,6.0,0.7,0.9,5,100,1817,0.014162561576354678,0.0638854679802956,2440.3119123488805,1062.5855552877724,8,406
correlated,6.0,0.7,0.9,5,100,2555,0.015086206896551727,0.055688115763546785,2687.9400698959616,1205.922250027672,8,406
correlated,6.0,0.7,0.9,5,100,3594,0.01477832512315271,0.051724137931034496,2761.1539852802835,1231.4927727001686,8,406
correlated,6.0,0.7,0.9,5,100,5055,0.013546798029556651,0.056034482758620704,2811.7647909358066,1256.9267563631686,8,406
correlated,6.0,0.7,0.9,5,100,7110,0.012007389162561577,0.05014624384236455,2826.9523693007836,1259.0556087882944,8,406
correlated,6.0,0.7,0.9,5,100,10000,0.012623152709359604,0.04706742610837439,2838.2662892691405,1242.1507547184763,8,406
correlated,6.0,0.7,0.9,5,300,1,0.055726600985221676,0.17606988916256175,2.1182968028482434,0.9685666465289242,8,406
correlated,6.0,0.7,0.9,5,300,2,0.053571428571428575,0.17287561576354657,3.835857223699676,1.8579870463953967,8,406
correlated,6.0,0.7,0.9,5,300,3,0.05233990147783252,0.15440270935960593,6.237809789545651,3.232438750051955,8,406
correlated,6.0,0.7,0.9,5,300,4,0.05110837438423646,0.14701354679802914,7.693083357897821,4.944288267606221,8,406
correlated,6.0,0.7,0.9,5,300,6,0.0520320197044335,0.14805264778325106,9.970638506241496,5.799278570368487,8,406
correlated,6.0,0.7,0.9,5,300,8,0.05018472906403941,0.16190732758620707,13.511164328439865,7.787007292007256,8,406
correlated,6.0,0.7,0.9,5,300,11,0.04864532019704433,0.14639778325123182,14.738890083306067,7.559085400889299,8,406
correlated,6.0,0.7,0.9,5,300,15,0.0480295566502463,0.160714285714286,16.426977895421782,7.995605669486168,8,406
correlated,6.0,0.7,0.9,5,300,22,0.04649014778325123,0.14066348522167516,28.3435935970562,13.220847999175941,8,406
correlated,6.0,0.7,0.9,5,300,30,0.04772167487684729,0.1483605295566504,42.548835127521045,14.790241537250955,8,406
correlated,6.0,0.7,0.9,5,300,43,0.046182266009852216,0.15378694581280788,56.73660906561775,26.80467356353621,8,406
correlated,6.0,0.7,0.9,5,300,60,0.0437192118226601,0.1470135467980294,73.98657058053996,33.80205890683025,8,406
correlated,6.0,0.7,0.9,5,300,84,0.04002463054187192,0.18211206896551727,99.95564186003372,53.68938526431441,8,406
correlated,6.0,0.7,0.9,5,300,119,0.03848522167487685,0.13358220443349755,126.83041547396371,53.31657801456357,8,406
correlated,6.0,0.7,0.9,5,300,167,0.03602216748768473,0.16683343596059125,175.0350863626879,80.1140950044185,8,406
correlated,6.0,0.7,0.9,5,300,235,0.033559113300492605,0.15513392857142894,245.41846967117255,109.43632760367038,8,406
