kappa,T_q,seed,k_star_contrast,contrast_peak,SAA_peak,SAA_at_kc,SAB_at_kc,E_final,Rg_final
0.5,0.85,2,0.5543987035746694,0.0020667883887692537,0.0010507810062272975,0.0010507810062272975,-0.0010160073825419562,-23983.370372772217,2.752067270817436
0.5,0.85,3,0.5543987035746694,0.002142325201546723,0.0010655285809002472,0.0010655285809002472,-0.0010767966206464757,-24217.60133743286,2.70747360244594
0.5,0.85,4,0.5543987035746694,0.001975281918278325,0.0009751268935842231,0.0009751268935842231,-0.001000155024694102,-23803.461360931396,2.750057754631331
0.5,1.0,1,0.9239978392911156,0.002222511568256967,0.001115694749557985,0.001115694749557985,-0.001106816818698982,-24012.19647026062,2.8778734369444416
0.5,1.0,2,0.5543987035746694,0.0018835346344671234,0.0009374013266252653,0.0009374013266252653,-0.0009461333078418583,-23960.49419403076,2.768692574405907
0.5,1.0,3,0.9239978392911156,0.00222624969923147,0.001104937747975769,0.001104937747975769,-0.001121311951255701,-24052.239506721497,2.7179708062633097
0.5,1.0,4,1.2935969750075618,0.0018290321234254187,0.0009202082033349434,0.0009202082033349434,-0.0009088239200904754,-24036.215814590458,2.748511253425076
0.5,1.3,1,0.9239978392911156,0.002116460876362222,0.0010654336224238741,0.0010654336224238741,-0.001051027253938348,-24006.022953033447,2.8816333919129775
0.5,1.3,2,0.5543987035746694,0.0019511968336200377,0.0009703943580708767,0.0009703943580708767,-0.0009808024755491608,-23979.23502254486,2.7566808907181106
0.5,1.3,3,0.9239978392911156,0.0021094449714090012,0.0010564369181478063,0.0010564369181478063,-0.0010530080532611947,-23833.981967926025,2.694621718066465
0.5,1.3,4,0.9239978392911156,0.0017747935502853353,0.000896244978017525,0.000896244978017525,-0.0008785485722678104,-23766.5516204834,2.7416977363226325
0.6,0.4,1,0.9239978392911156,0.0022050709996418033,0.0011265652624616435,0.0011265652624616435,-0.0010785057371801598,-24033.573612213135,2.8856709075016567
0.6,0.4,2,0.5543987035746694,0.0021323329407703213,0.0010573686771563958,0.0010378329510895429,-0.0010944999896807784,-24421.26348876953,2.734386348676591
0.6,0.4,3,0.9239978392911156,0.00262267079569686,0.0013199423862622086,0.0013199423862622086,-0.0013027284094346515,-24564.980926513672,2.7196491524678836
0.6,0.4,4,0.5543987035746694,0.002604150370388085,0.0013111101856034088,0.0013111101856034088,-0.0012930401847846764,-24257.86817550659,2.745167907612937
0.6,0.6,1,0.9239978392911156,0.0022665600345701843,0.0011477530729913908,0.0011477530729913908,-0.0011188069615787936,-24069.938138961792,2.8917980187062593
0.6,0.6,2,0.5543987035746694,0.0022284048309667145,0.0011088928428015215,0.0011088928428015215,-0.0011195119881651928,-24118.75959014893,2.7482540124058747
0.6,0.6,3,0.5543987035746694,0.002541444581624329,0.0012660725381134017,0.0012660725381134017,-0.0012753720435109272,-24202.827518463135,2.71399606519933
0.6,0.6,4,0.5543987035746694,0.0028046721554404724,0.0014077319818120194,0.0014077319818120194,-0.001396940173628453,-24411.910992622375,2.7247897590516765
0.6,0.7,1,0.9239978392911156,0.0021748324127802044,0.0010992918492716355,0.0010992918492716355,-0.0010755405635085688,-24042.038608551025,2.884915672782466
0.6,0.7,2,0.5543987035746694,0.002207512310708013,0.0010896914486922635,0.0010896914486922635,-0.0011178208620157499,-23868.288061141968,2.7663428879061143
0.6,0.7,3,0.5543987035746694,0.0023508054263610455,0.0011722258123402964,0.0011376742507625802,-0.0012131311755984656,-24302.50189590454,2.725803939104274
0.6,0.7,4,0.5543987035746694,0.0026257664602579835,0.0013102368731493167,0.0013102368731493167,-0.001315529587108667,-24234.646098136905,2.738062407052003
0.6,0.85,1,0.9239978392911156,0.0022704344109623934,0.001142190663077488,0.001142190663077488,-0.0011282437478849056,-23952.445762634277,2.87623682183631
0.6,0.85,2,0.5543987035746694,0.002386497868619805,0.0011667989642787252,0.0011667989642787252,-0.0012196989043410798,-24087.134991645813,2.7411666190940713
0.6,0.85,3,0.5543987035746694,0.0025530968705903276,0.0012647850546329959,0.0012647850546329959,-0.0012883118159573315,-24496.819885253903,2.724140846992458
0.6,0.85,4,0.5543987035746694,0.002380621850519195,0.0011676756671629488,0.0011676756671629488,-0.001212946183356246,-24296.4828414917,2.766292959983028
0.6,1.0,1,0.9239978392911156,0.0023722059242537413,0.0011974442252654994,0.0011974442252654994,-0.001174761698988242,-23833.806372642517,2.8801866705475163
0.6,1.0,2,0.5543987035746694,0.0023555119476206844,0.0011719385818981982,0.0011719385818981982,-0.0011835733657224862,-24240.19385910034,2.754856659827867
0.6,1.0,3,0.5543987035746694,0.002488271896306217,0.0012209970443688978,0.0012209970443688978,-0.001267274851937319,-24204.64938354492,2.7166274094063994
0.6,1.0,4,0.5543987035746694,0.00291682626833607,0.0014804739339042826,0.0014804739339042826,-0.0014363523344317873,-24340.00434112549,2.7332708457473465
0.6,1.3,1,0.9239978392911156,0.0024670436046841785,0.001252592699009168,0.001252592699009168,-0.0012144509056750106,-24029.738883972168,2.890303067804693
0.6,1.3,2,0.5543987035746694,0.0023877580235267034,0.0011829562871204387,0.0011829562871204387,-0.0012048017364062649,-24086.458540916443,2.7618202787698203
0.6,1.3,3,0.5543987035746694,0.0030944324367132127,0.00155009321107923,0.00155009321107923,-0.0015443392256339827,-24427.079042434692,2.7173679264713533
0.6,1.3,4,0.5543987035746694,0.002472785295042452,0.001249975812729216,0.001249975812729216,-0.0012228094823132363,-24143.48648071289,2.7551433867318775
0.7,0.4,1,0.9239978392911156,0.002605537402971471,0.0013165811165748859,0.0013165811165748859,-0.001288956286396585,-24307.63073348999,2.8703884354795153
0.7,0.4,2,0.5543987035746694,0.002617837794213755,0.0013030881288942334,0.0013030881288942334,-0.0013147496653195217,-24460.96823501587,2.7484121297183592
0.7,0.4,3,0.5543987035746694,0.0034620349162374367,0.001725660651343977,0.001725660651343977,-0.0017363742648934595,-24571.093446731567,2.719507085216113
0.7,0.4,4,0.5543987035746694,0.0031697126244723582,0.0015925026983953663,0.0015925026983953663,-0.0015772099260769918,-24393.20644378662,2.762351806426447
0.7,0.6,1,0.9239978392911156,0.002705755621354153,0.0013772814721174154,0.0013772814721174154,-0.0013284741492367374,-24467.504524230957,2.856388839597697
0.7,0.6,2,0.5543987035746694,0.0028988591871283277,0.0014369331935806472,0.0014369331935806472,-0.0014619259935476805,-24525.838680267338,2.7559668319179877
0.7,0.6,3,0.5543987035746694,0.0032900363350182333,0.0016428578109095745,0.0016428578109095745,-0.0016471785241086588,-24486.349601745605,2.713944413918616
0.7,0.6,4,0.5543987035746694,0.003425528864845124,0.0017221457165844383,0.0017221457165844383,-0.001703383148260686,-24602.98951721191,2.7717110397589457
0.7,0.7,1,0.9239978392911156,0.002815688834721079,0.001420324408218134,0.001420324408218134,-0.001395364426502945,-24249.442741394043,2.8643306856730484
